dlga_aneirin_talk5:aneirin_talk6|Interesting. Where shall I find the lyre and book?
dlga_aneirin_talk5:close_window|I have better things to do than going on a futile treasure hunt. Farewell.
dlga_aneirin_talk6:aneirin_talk7|Oh, it is easy. You must meet an old reclusive hermit, called the Unusual Hermit by everyone around him, at Waal Castle. He know where the Lyre is. And the Biography of Thyceo, hmm, I think that the Priest Calain can say something about it's whereabouts, but, alas, I dont know where he lives now.Be warned, these two items are going to be very hard to acquire. You will need to be prepared to face many hardships in order to obtain them. However, I believe you can do it. If you succeed, you get the greatest sword of all... the Kingslayer, rumored to have a blade that never dulls. Oh... and, if you do find these items, you will most likely need me to translate the words for you, as they are written in Old Perisnoan dialect.
dlga_aneirin_talk7:close_window|Alright. I shall go search for them.
dlga_aneirin_talk7:close_window.1|I am not interested, sorry. I don't need a new sword and there are no guarantees of success, after all.
dlga_start:pj_talk|What do you want?.
dlga_pj_talk:close_window|Nothing. Goodbye.
dlga_pj_talk:pj_talk2|Are you the one they call the Unusual Hermit? Can you tell me where the Lyre of Yralis is?
dlga_pj_talk2:pj_talk3|I am indeed the hermit. I was once a great general, serving under the Freelancer Guild. But that was a lifetime ago... who are you, and what do you want?
dlga_pj_talk3:pj_talk4|(Lie) I am the descendant of the bard Yralis. I need to know where he hid it.
dlga_pj_talk3:pj_talk5|My name is {playername}. The Great Bard Taragith sent me. We need the Lyre for one of Taragith's discoveries.
dlga_pj_talk4:close_window|I hope you are not trying to fool anyone ... do you think me an idiot? Yralis left no descendant. Begone!
dlga_pj_talk5:pj_talk6|Taragith? Hmm..what has he gotten himself into this time, I wonder? I have heard that you might find the lyre somewhere near the Four Pillars. There, you will find a noble by the name of Galine.
dlga_pj_talk6:pj_talk7|Where? [Intimidate]
dlga_pj_talk6:pj_talk8|Where?
dlga_pj_talk8:close_window|Ah. I'd forgotten that it is not called by that name anymore... it is Westrey Castle.
dlga_pj_talk7:close_window|I don't fear you, {reg33?wench:knave}, I've killed men who were thousand times better warriors than you. But I like your methods. You can find him at Westrey Castle.
dlga_pj_talk:close_window.1|Nothing. Sorry for bothering.
dlga_pj_talk:pj_talk2.1|Are you called Galine?
dlga_pj_talk2:pj_talk3.1|Yes. My name is Galine Goldine, and you are... ?
dlga_pj_talk3:pj_talk4.1|(Lie)I am the last descendant of Emperor Thyceo. I seek the lyre of my ancestor's faithful bard, Yralis.
dlga_pj_talk3:pj_talk5.1|My name is {playername}. Great Bard Taragith sent me. He seeks the lyre of Yralis for a recent discovery he made.
dlga_pj_talk4:close_window.1|Do you think I am stupid? Thyceo left only one descendant, who died early in his reign. Take off.
dlga_pj_talk5:pj_talk6.1|The Lyre of Yralis is an heirloom of my family. However, a Valahir raider by the name of Sekr Frosttongue took it from me.I do not know where it is now, but maybe the Priest Calain will know. Calain once preached to him, I have heard.He currently resides somewhere near Forde but I am not sure exactly his whereabouts. Search around that area.
dlga_pj_talk6:close_window|Well. I will travel to the countryside of Forde, then. Farewell.
dlga_pj_talk:close_window.2|Nothing, I'm leaving.
dlga_pj_talk:pj_talk2.2|Priest Calain? That is you, correct?
dlga_pj_talk2:pj_talk3.2|That is who I am. I used to be full of life ... full of zeal and religion. I am now a priest in all but name. I grow old, and my mind grows old along with me... (his eyes grow distant for a second, then turns back to you). Did Taragith send you? He seeks the Book, does he not?
dlga_pj_talk3:pj_talk4.2|Yes, and I also want the knowledge of the whereabouts of the raider Sekr Frosttongue.
dlga_pj_talk4:pj_talk5|I will tell you where he and the lyre are. But do me a favor first. You must kill me. I would like to quicken my journey to the afterlife. Please, do it.
dlga_pj_talk5:pj_talk6.2|Well. I will do it, if you wish it so.
dlga_pj_talk5:close_window|I am not an assassin. I shall not do it.
dlga_pj_talk5:pj_talk7|No. You are a wise and good man, and I sense you still have many good things to do. Listen, I can help your mission with 500 coins.
dlga_pj_talk6:close_window.1|At last! Your enemy is hiding in Wotin Castle, his old home. And the book ... I have the book. You can take it. Now, do it ...(Your weapon sinks into his flesh. You do not hear any cry of pain, but only see his eyes slowly shutting down, until his body is totally limp. Then, you leave the room slowly, after finding and taking the book.)
dlga_pj_talk7:close_window.1|Hmph... maybe you are right after all. The New Gods still need me ... perhaps. You can find the rogue Sekr at Wotin Castle.(he hands you the book after searching it for a while in his library.)
dlga_start:order2|You have courage, idiot, I thought you were not coming.
dlga_order2:order3|You can still save many lives...
dlga_order3:order4|It is too late. My god, Valhar, wants your blood. You're nothing more than a fool and I'll drink beer in your skull tonight. Then, I will send your skull to Taragith.
dlga_order4:close_window|So be it.
dlga_pj_talk:close_window.3|Forget about it, I'm leaving.
dlga_pj_talk:pj_talk2.3|Sekr Frosttongue. I come to you, looking for the Lyre of Yralis.
dlga_pj_talk2:pj_talk3.3|Another one? Sigh ... Well, maybe you're smarter. The rest of you 'seekers' have died trying. I give you two options: pay me 3,000 aurums, and I will tell you where they are, or get out of my sight.
dlga_pj_talk3:pj_talk4.3|Ok, take 3000 aurums. Tell me, where are they?
dlga_pj_talk4:close_window.2|Somebody bought the lyre two days ago. But you are a fool and I will not give anymore information to you.
dlga_pj_talk3:close_window|I am tired of all these stupid bards' games. I don't want Kingslayer anyways. I give up. So long.
dlga_pj_talk3:pj_talk5.2|There is another option: You die if you don't tell me where they are.
dlga_pj_talk5:close_window.1|Hahaha, you think you can kill me? Alright. Let's fight, outside.
dlga_start:siegfried_escort_1|You committed a crime against the Church of Faith. Punishment awaits you! Surrender or die!
dlga_siegfried_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:siegfried_escort_2|Greeting! We are warriors the Church of Faith.
dlga_siegfried_escort_2:close_window|God bless you!
dlga_siegfried_escort_2:close_window.1|{s3}
dlga_start:zeladeck_escort_1|젤락께서 우리를 승리로 이끄시니! 항복하거나 죽어라!
dlga_zeladeck_escort_1:battle_reason_stated|너희는 조금도 두렵지 않군. 싸우자.
dlga_start:zeladeck_escort_2|젤락께서 우리를 승리로 이끄신다! 팔키에게 영광을!
dlga_zeladeck_escort_2:close_window|영웅들에게 영광을!
dlga_zeladeck_escort_2:close_window.1|{s3}
dlga_start:lord_ceylius_escort_1|Lord Ceylius the Dishonorable guides us to victory! Surrender or die!
dlga_lord_ceylius_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:lord_ceylius_escort_2|Lord Ceylius the Dishonorable guides us to victory! You have to help him.
dlga_lord_ceylius_escort_2:close_window|I am your ally.
dlga_lord_ceylius_escort_2:close_window.1|{s3}
dlga_start:nox_of_zephilli_escort_1|Nox of Zephilli guides us to victory! Surrender or die!
dlga_nox_of_zephilli_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:nox_of_zephilli_escort_2|Nox of Zephilli guides us to victory! You have to help him.
dlga_nox_of_zephilli_escort_2:close_window|I am your ally.
dlga_nox_of_zephilli_escort_2:close_window.1|{s3}
dlga_start:ulfheonar_escort_1|Ulfhednar guides us to victory! Surrender or die!
dlga_ulfheonar_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:ulfheonar_escort_2|Ulfhednar guides us to victory! You have to help him.
dlga_ulfheonar_escort_2:close_window|I am your ally.
dlga_ulfheonar_escort_2:close_window.1|{s3}
dlga_start:zolona_escort_1|Zolona guides us to victory! Surrender or die!
dlga_zolona_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:zolona_escort_2|Zolona guides us to victory! You have to help her.
dlga_zolona_escort_2:close_window|I am your ally.
dlga_zolona_escort_2:close_window.1|{s3}
dlga_start:rafklazan_escort_1|King Rafklazan guides us to victory! Surrender or die!
dlga_rafklazan_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:rafklazan_escort_2|King Rafklazan guides us to victory! You have to help him.
dlga_rafklazan_escort_2:close_window|I am your ally.
dlga_rafklazan_escort_2:close_window.1|{s3}
dlga_start:queen_aegea_escort_1|Queen Aegea guides us to victory! Surrender or die!
dlga_queen_aegea_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:queen_aegea_escort_2|Queen Aegea guides us to victory! You have to help her.
dlga_queen_aegea_escort_2:close_window|I am your ally.
dlga_queen_aegea_escort_2:close_window.1|{s3}
dlga_start:firstlegion_escort_1|Centurion Octavius guides us to victory! Surrender or die!
dlga_firstlegion_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:firstlegion_escort_2|Centurion Octavius guides us to victory! You have to help him.
dlga_firstlegion_escort_2:close_window|I am your ally.
dlga_firstlegion_escort_2:close_window.1|{s3}
dlga_start:general_ialoch_escort_1|Marshal Ialoch guides us to victory! Surrender or die!
dlga_general_ialoch_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:general_ialoch_escort_2|Marshal Ialoch guides us to victory! You have to help him.
dlga_general_ialoch_escort_2:close_window|I am your ally.
dlga_general_ialoch_escort_2:close_window.1|{s3}
dlga_start:dreaded_one_escort_1|Dreaded Nightmare guides us to victory! Surrender or die!
dlga_dreaded_one_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:dreaded_one_escort_2|Dreaded Nightmare guides us to victory! You have to help him.
dlga_dreaded_one_escort_2:close_window|I am your ally.
dlga_dreaded_one_escort_2:close_window.1|{s3}
dlga_start:nibor_escort_1|Nibor Hood guides us to victory! Surrender or die!
dlga_nibor_escort_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:nibor_escort_2|Nibor Hood guides us to victory! You have to help him.
dlga_nibor_escort_2:close_window|I am your ally.
dlga_nibor_escort_2:close_window.1|{s3}
dlga_start:slave_rebellion_1|You are damn slave trader. We are fighting for their freedom!
dlga_slave_rebellion_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:slave_rebellion_2|Don't come any closer! We are fighting for their freedom!
dlga_slave_rebellion_2:close_window|Good luck!
dlga_slave_rebellion_2:close_window.1|{s3}
dlga_start:rogue_knight_1|We are fighting for their freedom! You are a threat to our liberty!
dlga_rogue_knight_1:battle_reason_stated|I'm not afraid of you. I will fight.
dlga_start:rogue_knight_2|Don't come any closer! We are fighting for their freedom!
dlga_rogue_knight_2:close_window|Good luck!
dlga_rogue_knight_2:close_window.1|{s3}
dlga_start:nodah1|Hello, old friend.
dlga_start:jobb2|Did you do it?
dlga_start:job1|Hello, {playername}. I presume you've come back for more tasks?
dlga_start:bye2|Greetings {playername}.
dlga_bye2:close_window|Goodbye.
dlga_start:raid_question|Was your raid successful?
dlga_raid_question:raid_caravan|Yes! It was nothing I couldn't handle.
dlga_raid_question:close_window|No, not yet.
dlga_raid_caravan:close_window|Good job. This is our first step towards the ressurection of the Illican Empire! Come back to me for harder challenges.
dlga_start:ask1|반갑네, {reg33?아가씨:젊은이}! 일거리를 찾고 있나?
dlga_ask1:god2|그렇습니다!
dlga_god2:god3|일리카인들은 수천 년 동안 이 땅에서 살아왔으며 우리가 위협받지 않는 이상 평화롭게 살아왔다네. 우리는 결코 의도적으로 다른 사람들을 도발한 적이 없는 선량한 사람들이야. 그런데 용의 제국이 우리를 침략했지. 우리의 고향에서 우리를 몰아내고, 우리의 농장을 불태우면서 말이야! 그들은 그 밖에도 잔악한 행위를 무수히 저질렀다네. 이제 들어보게, 하나의 특정한 대상이 많은 금을 운반하고 있다더군. 지금 당장 우리가 선술집을 나서야 하는 이유라네. 자네는 나를 위해서, 자기 자신을 증명하기 위해서 그 대상을 습격해서 금을 가져와 주겠나?
dlga_god3:godyes|물론이지요. 영광스러운 일리카를 위하여!
dlga_god3:close_window|아니, 그럴 시간은 없어!
dlga_godyes:close_window|훌륭하군!
dlga_start:close_window.47|Thank you for freeing me! I managed to steal the gold when the chaos started, but I had no idea I would get this far! Here you go, sir!
dlga_relikwia2:relikwia2|Thank you and good luck.
dlga_relikwia2:relikwia3|Here you go.
dlga_relikwia3:close_window|Goodbye then!
dlga_start:order2.1|Who are you?
dlga_order2:order3.1|No one you want to know about.
dlga_order3:order4.1|We are under the protection of the Reich. What do you want?
dlga_order4:close_window.1|I want to kill you for the glory of Illica!
dlga_order2:close_window|Nevermind...
dlga_start:order2.2|Hey, I recognize you! You're the one who's been causing trouble around here lately. Have you come willingly to die?
dlga_order2:order3.2|Yes, I have come to kill you, in the name of Illica.
dlga_order3:close_window|Fool! You do not know the power I possess. I have been chosen to destroy the Illican race.
dlga_job1:job2|Indeed. You told me that I could come back for more work. Is there anything else you would like me to do?
dlga_job2:job3|Of course! There is a local Reich lord in the area who has been hunting down Illicans without end. I want you to go and kill him. He is a cruel man with no loyalties except gold and greed. He will have some strong troops, so be careful.
dlga_job3:close_window|Sounds good. I'll do it.
dlga_job3:close_window.1|Maybe later.
dlga_jobb2:jobb3|Yes!
dlga_jobb2:close_window|Not yet.
dlga_jobb3:close_window|Great work! We are getting closer, I feel it! At the rate we are going, we shall be free soon. As promised, your reward.
dlga_start:fight2.2|You've been causing a lot of trouble in the area. I will enjoy killing you.
dlga_fight2:close_window|I'd like to see you try.
dlga_start:dp1|Hello again, {playername}. My next task for you will be a hard one.
dlga_start:q1|Have you killed them all yet?
dlga_start:quest1|Hello again, {playername}. Word of your deeds are spreading among our people.
dlga_quest1:quest2|Are there any harder tasks for me to complete?
dlga_quest2:quest3|A harder task, eh? There isn't anything right now, but maybe you can pass the time by defeating a certain dragon priest for me. He is near Voldeburg. What say you?
dlga_quest3:close_window|That's a good idea. I will do it.
dlga_quest3:close_window.1|No thanks. Maybe another time, I am busy at the moment.
dlga_q1:q2|Yes!
dlga_q1:close_window|Not yet.
dlga_q2:close_window|You are really doing us a big favor. The next task may not be so easy however. Here is the reward for now.
dlga_start:ch1|Have you defeated that monster yet?
dlga_ch1:ch2|I have.
dlga_ch1:close_window|Not yet.
dlga_ch2:close_window|Good job. I always knew you could do it.
dlga_dp1:dp2|I will gladly do it. What is the task?
dlga_dp2:dp3|There is a man by the name of Gunnarr. He has been dubbed the Illican killer, and is a Mercenary soldier from Nisaynia. He has special methods of defeating our men, and none of us have managed to fight him and win.
dlga_dp3:dp4|So you want me defeat him?
dlga_dp4:dp5|Indeed. He has ways to kill Illicans, but not normal men. Scouts report that he is currently near this town. I have every faith in you that you will succeed.
dlga_dp5:close_window|I will do this.
dlga_dp5:close_window.1|No thanks. Maybe another time, I am busy at the moment.
dlga_start:f2|You have quite a bounty on your head from the Reich. I will enjoy crushing your skull. For Wodin and Vanir!
dlga_f2:close_window|I'd like to see you try.
dlga_start:c1|Have you conquered the town yet?
dlga_c1:c2|Yes!
dlga_c1:close_window|I am making the preperations.
dlga_c2:close_window|I cannot thank you enough for what you have done! From now on, you may recruit Illicans from me whenever you like.
dlga_start:illica1|We have come to it at last. Your final task.
dlga_illica1:illica2|What is the task?
dlga_illica2:illica3|It has been many years since our conquerers have banished us and abused us. We are now fighting back - because of you, our hero! It is now time for you to complete your ultimate task. I want you to conquer this city, Voldeburg.
dlga_illica3:illica4|So the time has come?
dlga_illica4:illica5|Indeed. You are our champion now. Fight well, and win!
dlga_illica5:close_window|Thank you.
dlga_illica5:close_window.1|I need to prepare first.
dlga_nodah1:illicalore2|Hello. Can you tell me more about the lore of Illica?
dlga_illicalore2:illicalore3|Of course, my friend! What would you like to know about them?
dlga_illicalore3:genhis1|Tell me about the general history.
dlga_genhis1:genhis2|We are a proud race, and have been living in Perisno for centuries. We come way before the Elintorans, or even the Third Legion, I daresay. Our culture is rich and deep.
dlga_genhis2:genhis3|The Reichans came a few years ago, inten on destroying us. We were already weak from a recently civil war between us and an opposing clan. The Reich came, built huge sprawling cities in our land, and drove us out.
dlga_genhis3:genhis4|However, you, our hero, came in time. You helped us drive the Reich out and reclaim some of our land. For that, we than you eternally. You will be remembered in our stories alongside our other great heroes like Zeladeck, Myrians, and Ha'beo.
dlga_genhis4:close_window|Very interesting. Good bye.
dlga_illicalore3:close_window|Nevermind.
dlga_nodah1:nodah2|I would like to recruit some Illicans.
dlga_nodah1:close_window|Farewell.
dlga_nodah2:nodah3|Of course! They all cost 150.
dlga_nodah3:close_window|Actually, I don't need them at the moment
dlga_nodah3:nodah4|I would like to hire one Illican Hunter.
dlga_nodah3:nodah4.1|I would like to hire five Illican Hunters.
dlga_nodah3:nodah4.2|I would like to hire ten Illican Hunters. 
dlga_nodah3:nodah4.3|I would like to hire twenty Illican Hunters. 
dlga_nodah3:close_window.1|That is too expensive.
dlga_nodah4:close_window|Thank you. Goodbye for now.
dlga_start:wep_enth_talk1|Well done, good {reg33?madame:sir}.
dlga_start:wep_enth_talk1.1|아렌달에 다시 온 것을 환영하네. 자네의 모험은 어떻게 되어가고 있나?
dlga_start:we_ask|안녕하신가. 자네는 풋풋한 젊은이처럼 보이는군. 혹시 결투사에 대해서 들어본 적이 있나?
dlga_start:close_window.48|양해를 구하겠소. 이 책을 읽으려면 집중력이 필요하거든.
dlga_we_ask:we_talk|결투사? 처음 들어보는군요. 말해 보십시오. 흥미가 생겼습니다.
dlga_we_ask:close_window|아니요, 모릅니다. 저는 바빠가지고 이만.
dlga_we_talk:we_continue|음, 솔직히 말하자면 나도 결투사에 대해서는 잘 알지 못한다네. 내가 아는 것은 그의... 무기 뿐이지.
dlga_we_continue:we_talk2|무기요? 무슨 무기입니까, 칼인가요?
dlga_we_talk2:we_ask2|칼이라, 그렇다네. 매우 특별한 종류의 칼이지. 레이피어야. 이 레이피어는 내가 직접 본 적은 없지만 페리스노에 존재하는 최고의 걸작 중 하나라고 하더군. 그 속도와 결투사 자신의 기술은 전투에서 그를 거의 무적으로 만들어 준다네.
dlga_we_ask2:we_talk3|흥미롭군요. 결투사와 그의 레이피어에 대해 더 자세히 알 수 있는 곳이 있을까요?
dlga_we_talk3:close_window|결투사는 페리스노의 훈련 교관들이 있는 훈련장에서 많은 시간을 보낸다니까, 그곳들 중 한 곳에서 찾을 수 있을지도 모르지. 그 훈련 교관들이 아마 나보다 자세하게 알고 있을거야. 행운을 비네.
dlga_wep_enth_talk1:wep_enth_talk2|좋은 소식이 있습니다. 내가 레이피어를 가지고 있어요.
dlga_wep_enth_talk2:wep_enth_talk3|그럴 리가! 내가 그걸 쥐어봐도... 되겠나?
dlga_wep_enth_talk3:wep_enth_talk4|물론이지요.
dlga_wep_enth_talk3:wep_enth_talk5|그러지 않는게 좋을 것 같습니다.
dlga_wep_enth_talk4:wep_enth_talk6|환상적이야. 너무나도 믿을 수 없을 정도로 가볍고 날카롭군. 이것은 그야말로 찌르기 공격만을 위해 설계된 것 같군.
dlga_wep_enth_talk5:wep_enth_talk6|좋네. 그것은 매우 귀중한 것이니 말이야. 이것은 그야말로 찌르기 공격만을 위해 설계된 것 같군.
dlga_wep_enth_talk6:wep_enth_talk7|그런 무기를 쥐고 있는 자네는 정말로 행운의 {reg33?여자:남자}야. 나를 위해서라도 그 무기를 잘 간수해 주게, 알겠지?
dlga_wep_enth_talk7:close_window|그럴 겁니다.
dlga_trainer_talk:trainer_rapier_talk5b|나는 당신의 부하들과 싸우러 왔습니다.
dlga_trainer_talk:trainer_rapier_talk|사실은, 더 신비한 문제에 대해서... 물어볼게 있습니다.
dlga_trainer_rapier_talk:trainer_rapier_talk2|질문이라고? 말해보시게.
dlga_trainer_rapier_talk2:trainer_rapier_talk3|저는 당신들 훌륭하고 자부심을 지닌 훈련 교관들도 최대한의 경의를 표하는 어떤 사람이 있다고 들었습니다. 이 남자에 대해서 더 말해줄 수 있는지 궁금하군요. 결투사 말입니다.
dlga_trainer_rapier_talk3:trainer_rapier_talk4|결투사? 이런 이런, 그 이름을 듣는게 참 오랫만이로군. 자네의 질문에 대답하자면, 그렇다네. 나는 자네에게 더 말해줄 수 있지. 그러나 이 귀중한 정보가 그릇된 이의 손에 들어가는 것을 원하지 않으므로, 자네는 먼저 나에게 자네의 가치를 증명해야하네.
dlga_trainer_rapier_talk4:trainer_rapier_talk5|어떡하면 증명할 수 있겠습니까?
dlga_trainer_rapier_talk5b:trainer_rapier_talk6|훌륭하네. 시작할 준비가 되었나?
dlga_trainer_rapier_talk5:trainer_rapier_talk6|어디보자, 나는 일반적인 연습 싸움에서는 쉽게 시작해서 점차 어렵게 만들어가는 식으로 훈련을 한다네. 그렇게 하는 대신, 내 최고의 전사 세 명을 자네와 붙게 할거야. 그리고 자네가 그들을 모두 쓰러뜨리면 자네가 원하는 것을 들려주지. 준비 되었나?
dlga_trainer_rapier_talk6:trainer_rapier_talk7|네, 해봅시다.
dlga_trainer_rapier_talk7:close_window|시작하도록 하세. 행운을 빌지..
dlga_trainer_rapier_talk6:trainer_rapier_talk8|시간을 주십시오. 아직 준비가 안되었습니다.
dlga_trainer_rapier_talk8:close_window|이봐, 제대로 하지 않으면 절대로 확인할 수 없을거야.
dlga_trainer_practice_1:trainer_rapier_talk9|잘 했네, 아주 잘 했어. 자네 자신을 증명했을 뿐만 아니라 나를 크게 감동시켰네. 내가 아는 것들을 꼭 알려줘야겠군.
dlga_trainer_rapier_talk9:trainer_rapier_talk10|그날 나는 처음이자 마지막으로 그를 보았네. 이 남자가 나의 훈련장에 도착했지. 그는 이름을 말하지 않더군. 그래서 그 후 우리가 곧 명백해질 이유로 '결투사'라고 간단히 언급했네.
dlga_trainer_rapier_talk10:trainer_rapier_talk11|그와 대련을 하기 시작한 순간 나는 그가 다른 이들과 다른 무언가가 있다는 것을 알았네. 그의 기술은 완벽했고, 내 전사들은 그에게 속수무책으로 패배했지. 심지어 그의 화려한 검무와 칼날에 비추는 태양빛조차 놀라웠다네. 나는 심지어 그를 불공평한 상황에 처하도록 해보기까지 했네. 12대 1이었고, 그는 나비처럼 피하면서 승리를 이루어가더군.
dlga_trainer_rapier_talk11:trainer_rapier_talk12|곧 내 부하와 문하생들은 모두 쓰러졌네. 그의 가느다란 검을 뽑아든 결투사는 내 방향으로 일목하고는 돌아섰지.
dlga_trainer_rapier_talk12:close_window|나중에 알고보니 결투사에 대한 나의 이야기는 페리스노의 무수한 훈련 교관들의 체험 중 하나에 불과하더군. 갈웨의 훌륭한 도서관에서 그 남자에 관한 정보를 찾을 수 있을걸세. 잘 가시고 행운을 빌겠네.
dlga_start:literary_talk7|아, 또 보는군? 무슨 일이오?
dlga_start:literary_talk1|양해를 구하겠소. 이 책을 읽으려면 집중력이 필요하네.
dlga_start:close_window.49|실례하겠소. 이 책을 읽으려면 집중력이 필요하거든.
dlga_literary_talk1:literary_talk2|당신의 일을 방해하고 싶지 않습니다만, 저는 특정한 책을 찾아줄 수 있는 사람을 찾고 있습니다.
dlga_literary_talk1:close_window|사과합니다.
dlga_literary_talk2:literary_talk3|아 좋소, 냉큼 끝냅시다. 무슨 책을 찾으시오?
dlga_literary_talk3:literary_talk4|저는 이곳 도서관에 있다고 들은 한 남자에 대한 정보가 실린 책을 찾고 있습니다. 그 남자의 별명은.... 결투사인데, 아십니까?
dlga_literary_talk4:literary_talk5|아, 물론이지! 당신이 이 시간에 물어보기를 잘 한거요. 나는 곧 도서관으로 돌아갈 예정이었거든. 내가 그 책을 읽을 계획이었지만, 톨라니아의 정치사에 대한 나의 새로운 관심이 샛길로 빠져들게 했지.
dlga_literary_talk5:literary_talk6|무법자이며 극악한, 악당들의 지도자 니보르 후드가 톨라니안의 왕위 주장자, 귀부인 타이로라의 남매라는걸 아시오? 참으로 흥미롭다니까!
dlga_literary_talk6:close_window|어쨌든, 내가 어디까지 했더라...아 그래. 내 당신이 필요한 것을 찾을 때까지 한동안 책을 빌려주도록 하겠소. 잘 가시오.
dlga_literary_talk7:literary_talk8|당신께서 친절하게 빌려주신 책을 돌려드리러 왔습니다.
dlga_literary_talk7:literary_talk11|불행하게도 더 이상 책을 가지고 있지 않습니다. 당신에게 얼마를 지불해야 할까요?
dlga_literary_talk8:literary_talk9|좋았어! 당신이 그 책을 돌려주지 않으려는게 아닌가 싶던 참이라오.
dlga_literary_talk9:literary_talk10|제가 여기저기에 몇 가지 첨삭을 했습니다. 결투사의 이야기와 관련이 있다고 생각되를 정보를 추가했지요.
dlga_literary_talk10:close_window|당신...당신이 도서관의 책에 첨삭을 했다고!? 어떻게 섬세하게 기록된 정보를 더럽힐 생각을 할 수 있지? 심지어, 당신의 작은 일화가 얼마나 유용하다고? 가시오! 이제 당신을 위한 시간은 없소.
dlga_literary_talk11:literary_talk12|책을 잃어버렸다고!? 아이고... 도서관은 그러한 귀중한 정보를 잃어버린 것에 적어도 1000 오럼을 요구할거요.
dlga_literary_talk12:literary_talk13|네, 여기 있습니다.
dlga_literary_talk13:close_window|좋소. 이제 나를 내 연구에 몰두하도록 놔두시오. 무책임한 인간같으니.
dlga_literary_talk12:literary_talk14|저는 그만한 돈이 없습니다.
dlga_literary_talk14:close_window|그렇다면, 내가 도시 경비대를 호출하기 전에 내 앞에서 꺼지라고 조언해주지!
dlga_start:close_window.50|당신은 나의 기대를 훨씬 능가했소, {reg33?아가씨:서} {playername}. 나는 오늘 당신이 이룬 위대한 업적에 대한 이야기를 널리 퍼뜨릴 것이오.
dlga_start:close_window.51|당신은 나의 기대를 훨씬 능가했소, {reg33?아가씨:서} {playername}. 나는 오늘 당신이 이룬 위대한 업적에 대한 이야기를 널리 퍼뜨릴 것이오.
dlga_start:close_window.52|그는 꽤나 터프한 사람이지 않소? 당신이 겸손함과 다른 교훈을 한 두가지 배웠기를 바라오.
dlga_start:arena28_talk11|참으로 인상적이더군, 젊은 {reg33?아가씨:청년}. 하지만 너무 기분 좋아하지 마시오. 결투사의 재능은 당신이 방금 싸운 남자들과는 비교도 될 수 없으니. 이제 계속 하시겠소?
dlga_start:arena28_talk11.1|다시 그와 대결할 준비가 되셨소?
dlga_start:close_window.53|흐음...내가 보기에 당신은 더 많은 연습이 필요해 보이는군. 당신과 당신의 부하들이 더 열심히 훈련한 뒤에 다시 돌아오시오.
dlga_start:arena28_talk10|준비 되었소?
dlga_start:arena28_talk5|또 보는군. 결투사에 대해서 원하는 일이 있소?
dlga_start:arena28_talk1|좋은 날이군, 친구. 어떻게 도와드리면 되겠소?
dlga_arena28_talk_start:arena28_talk1|다른 일은?
dlga_arena28_talk1:arena28_talk2_1|저 사람은... 결투사가 아니군요, 그렇지 않습니까? 나는 그를 찾고자 사방을 돌아다녔습니다.
dlga_arena28_talk1:arena28_talk2_2|지금 어떤 토너먼트라도 개최하고 있습니까?
dlga_arena28_talk1:close_window|아, 그냥 둘러보고 있었습니다. 감사합니다.
dlga_arena28_talk2_2:arena28_talk_start|불행하게도, 없소이다. 이 공간은... 한동안 예약이 잡혀 있거든.
dlga_arena28_talk2_1:arena28_talk3|아, 그러니까 당신은 그에 대해서 들었군. 운 좋게도, 당신은 그와 그의 견습생들이 훈련하는 곳을 발견했구려.
dlga_arena28_talk3:arena28_talk4|페리스노 본토 사람들은 감히 아로울리안 정글에 도전하고자 하지 않기 때문에, 그는 칼레타카를 선호한다오. 따라서 그는 은둔 생활속에서 그의 예술을 완벽하게 다듬을 수 있지.
dlga_arena28_talk4:arena28_talk5|그래서, 당신은 그와 어떡하길 바라오? 그는 보통 낯선 사람들과 대면하지 않는다오. 그러나 나는 당신같은 수준의 투지를 가진 사람의 말은 기꺼이 들어줄거라고 확신하오.
dlga_arena28_talk5:arena28_talk6_1|나는 결투사에게 도전하기 위해 왔습니다.
dlga_arena28_talk5:arena28_talk_lore|결투사가 정확히 누구입니까?
dlga_arena28_talk5:arena28_talk6_2|나중에 돌아오겠습니다.
dlga_arena28_talk6_1:arena28_talk7|당신이 그와...겨루고 싶다고? 나는 무례하게 굴고 싶지 않지만, 그것이 나쁜 생각일지도 모른다고 생각되는군.
dlga_arena28_talk_lore:arena28_talk_lore2|아무도 그가 누구인지 또는 어디서 왔는지 모른다오. 그는 말수가 많은 편이 아니거든. 내가 몇 마디 들어보기는 했는데, 그의 말투는 내가 전에 들어본 적이 없는 것 같더군.
